School,year,offPassYd,offRushYd,offRushYdAvg,defPassYd,defRushYd,defRushYdAvg,difTakaways,offTDpP,defTDpP,totPenalties,offPassYdAvg,defPassYdAvg,offTD,defTD,runAvgoffPassYd,runAvgoffRushYd,runAvgoffRushYdAvg,runAvgdefPassYd,runAvgdefRushYd,runAvgdefRushYdAvg,runAvgdifTakeaways,runAvgoffTDpP,runAvgdefTDpP,runAvgtotPenalties,runAvgoffPassYdAvg,runAvgdefPassYdAvg,runAvgoffTD,runAvgdefTD
Georgia,1966,80.1,178.5,3.9,104.6,94.8,2.5,,0.030612245,0.014440433,,5.97761194,5.779005525,1.8,0.8,98.82647802,146.0433057,3.399326118,100.4992737,138.0887892,3.203408785,,0.031582012,0.023530194,,6.454229417,5.907729693,1.843827447,1.366526586
Georgia,1967,75.1,206.6,3.6,86.1,107.2,2.7,,0.03988604,0.020373514,,5.646616541,4.415384615,2.8,1.2,95.26750632,155.1268099,3.4294272,98.33938261,133.4554708,3.127897467,,0.032827616,0.023056692,,6.333087486,5.683877931,1.98725333,1.341547598
Georgia,1968,186,186.8,3.1,140.5,93.6,2.3,,0.035252644,0.017001546,,7.294117647,5.878661088,3,1.1,108.8773804,159.8777884,3.38001312,104.6634752,127.4771502,3.003712847,,0.03319137,0.02214842,,6.47724201,5.713095405,2.13916533,1.305315458
Georgia,1969,108.5,171.4,3.4,123.4,127.5,3,,,0.014367816,,5.507614213,4.553505535,,1,108.8207733,161.6061201,3.383011152,107.4739539,127.4805777,3.00315592,,0.03319137,0.020981329,,6.331797841,5.539156924,2.13916533,1.25951814
Georgia,1970,162.7,172.7,3.2,150.5,113.7,2.7,,0.034165572,0.024767802,,7.199115044,6.600877193,2.6,1.6,116.9026573,163.2702021,3.355559479,113.9278608,125.413491,2.957682532,,0.0333375,0.0215493,,6.461895421,5.698414965,2.208290531,1.310590419
Georgia,1971,64.4,278.1,4.8,124.9,89.8,2.6,,,0.017482517,,5.962962963,5.677272727,,1,109.0272587,180.4946718,3.572225557,115.5736817,120.0714674,2.904030152,,0.0333375,0.020939283,,6.387055552,5.695243629,2.208290531,1.264001856
Georgia,1972,132,182.9,3.5,128.5,155.6,3.4,,0.027855153,0.02739726,,6.839378238,6.330049261,2,1.8,112.4731699,180.855471,3.561391724,117.5126295,125.4007473,2.978425629,,0.032515148,0.021907979,,6.454903955,5.790464474,2.177046951,1.344401577
Georgia,1973,53.5,205.3,4.1,88.7,168.2,3.7,,0.032258065,0.019704433,,4.349593496,5.75974026,2,1.2,103.6271944,184.5221504,3.642182965,113.190735,131.8206352,3.086661785,,0.032476586,0.021577447,,6.139107386,5.785855842,2.150489909,1.322741341
Georgia,1974,130.6,217.5,4.6,99.3,227.5,4.4,,0.056951424,0.046511628,,10.203125,7.818897638,3.4,3,107.6731153,189.4688278,3.78585552,111.1071248,146.1725399,3.283662517,,0.036147811,0.025317575,,6.748710028,6.090812111,2.337916422,1.57433014
Georgia,1975,57.9,272.3,4.8,88.1,193.6,4.1,,0.048854962,0.027777778,,6.579545455,6.338129496,3.2,1.7,100.207148,201.8935036,3.937977192,107.6560561,153.2866589,3.40611314,,0.038053884,0.025686605,,6.723335342,6.127909719,2.467228959,1.593180619
Georgia,1976,79.8,256.3,4.4,107.9,140.6,3.5,,0.052083333,0.023172906,,8.489361702,6.660493827,3.5,1.3,97.14607578,210.0544781,4.007280613,107.6926477,151.3836601,3.420196169,,0.040158301,0.02530955,,6.988239296,6.207797335,2.622144615,1.549203526
Georgia,1977,57.7,199.9,3.7,105.1,198.7,3.6,,0.024279211,0.026499303,,4.616,6.527950311,1.6,1.9,91.22916441,208.5313064,3.961188521,107.3037505,158.4811111,3.447166743,,0.037776438,0.025488013,,6.632403402,6.255820281,2.468822923,1.601822997
Georgia,1978,104.9,197,4,119.7,185.8,4.3,,0.039808917,0.023923445,,7.54676259,6.202072539,2.5,1.5,93.27978975,206.8016104,3.967010243,109.1631879,162.5789444,3.575091732,,0.03808131,0.025253328,,6.76955728,6.24775812,2.473499484,1.586549547
Georgia,1979,119.3,197.9,3.9,151.2,200.5,4.1,,0.029027576,0.029745042,,6.778409091,7.165876777,2,2.1,97.18282129,205.4663689,3.956958707,115.4687097,168.2671027,3.653827972,,0.03672325,0.025927085,,6.770885052,6.385475919,2.402474562,1.663567115
Georgia,1980,121,220.6,4.5,152.4,128.3,3.2,,0.047021944,0.018292683,,8.461538462,6.096,3,1.2,100.7553981,207.7364135,4.038414901,121.0084033,162.2720373,3.585753776,,0.038268054,0.024781925,,7.024483063,6.342054531,2.492103377,1.594032048
Georgia,1981,150.8,258.5,4.7,173.8,66.4,2,,0.048543689,0.016025641,,8.666666667,5.832214765,3.5,1,108.2620884,215.3509515,4.137652666,128.9271428,147.8912317,3.34789071,,0.039809399,0.023468482,,7.270810604,6.265578566,2.643287871,1.504927241
Georgia,1982,81.5,251.9,4.7,170.8,130.4,3.6,,0.046407186,0.019637462,,6.317829457,5.750841751,3.1,1.3,104.2477751,220.8333088,4.222004766,135.2080714,145.267547,3.385707103,,0.040799067,0.022893829,,7.127863432,6.188368044,2.71179469,1.474188155
Georgia,1983,105.8,210.7,4.4,155.1,124.4,3.4,,0.037558685,0.018003273,,6.451219512,6.356557377,2.4,1.1,104.4806089,219.3133125,4.248704051,138.1918607,142.1374149,3.387851038,,0.04031301,0.022160246,,7.026366844,6.213596444,2.665025487,1.418059932
Georgia,1984,100.4,185.6,4.3,155.9,140.8,3.6,,0.0330033,0.031496063,,5.640449438,6.389344262,2,2,103.8685175,214.2563156,4.256398443,140.8480816,141.9368027,3.419673382,,0.039216553,0.023560618,,6.818479233,6.239958617,2.565271664,1.505350942
Georgia,1985,83.8,270.8,5.6,193.5,91.3,2.5,,0.044657097,0.023510972,,5.985714286,7.140221402,2.8,1.5,100.8582399,222.7378683,4.457938677,148.7458693,134.3412823,3.281722375,,0.040032635,0.023553171,,6.693564491,6.374998034,2.600480914,1.504548301
Georgia,1986,132.2,233.5,4.7,181.7,125.7,3.7,,0.042105263,0.035598706,,7.869047619,6.631386861,2.8,2.2,105.5595039,224.352188,4.494247875,153.6889889,133.0450899,3.344464019,,0.040343529,0.025360001,,6.86988696,6.413456358,2.630408777,1.608866055
Georgia,1987,108.9,251.6,5.1,194.8,117.3,3.5,,0.04496124,0.02715655,,7.358108108,6.694158076,2.9,1.7,106.0605783,228.4393598,4.585110694,159.8556406,130.6833264,3.367794416,,0.041036186,0.025629484,,6.943120132,6.455561616,2.67084746,1.622536147
Georgia,1988,120.8,231.5,5.1,212.2,113.2,3.4,,0.052892562,0.024653313,,8.10738255,6.652037618,3.2,1.6,108.2714916,228.8984558,4.66234409,167.7072945,128.0608275,3.372625253,,0.042814642,0.025483058,,7.117759495,6.485033016,2.750220341,1.619155725
Georgia,1989,160.7,128.1,3.4,179.2,139.8,3.5,,0.034941764,0.022354694,,7.206278027,6.736842105,2.1,1.5,116.1357678,213.7786875,4.472992476,169.4312003,129.8217034,3.391731465,,0.041633711,0.025013804,,7.131037275,6.52280438,2.65268729,1.601282366
Georgia,1990,130.5,151.5,3.6,185.4,211.5,4.4,,0.023584906,0.041608877,,6.069767442,7.536585366,1.5,3,118.2904027,204.4368843,4.342043605,171.8265203,142.0734479,3.542971746,,0.03892639,0.027503064,,6.9718468,6.674871528,2.479784197,1.811090011
Georgia,1991,202.3,155.3,4.2,155.9,153.4,4,,0.046616541,0.031948882,,6.834459459,6.41563786,3.1,2,130.8918423,197.0663517,4.320737064,169.4375422,143.7724307,3.611525984,,0.040079913,0.028169937,,6.951238699,6.635986477,2.572816567,1.83942651
Georgia,1992,197.5,215.3,5.6,141.6,149.7,3.5,,0.055737705,0.017647059,,8.662280702,5.619047619,3.4,1.2,140.8830659,199.8013989,4.512626505,165.2619109,144.6615661,3.594797086,,0.042428581,0.026591505,,7.207894999,6.483445649,2.696894082,1.743512533
Georgia,1993,322.9,107.4,3.4,184.5,197.4,4.4,,0.04674221,0.044817927,,8.216284987,6.833333333,3.3,3.2,168.185606,185.9411891,4.345732529,168.1476243,152.5723312,3.715577523,,0.043075626,0.029325469,,7.359153497,6.535928801,2.78735997,1.961985653
Georgia,1994,338.3,128.5,4.8,188.3,205.8,4.4,,0.055474453,0.038157895,,8.054761905,6.383050847,3.8,2.9,193.7027651,177.3250107,4.41387265,171.1704806,160.5564815,3.818240895,,0.04493545,0.030650333,,7.463494759,6.512997108,2.939255974,2.102687805
Georgia,1995,198.1,136.2,3.9,194.5,124.8,3.6,,0.034369885,0.036423841,,7.678294574,7.53875969,2.1,2.2,194.3623504,171.1562591,4.336791752,174.6699085,155.1930093,3.785504761,,0.043350615,0.031516359,,7.495714731,6.666861496,2.813367578,2.117284634
Georgia,1996,230.5,133.7,3.6,203.2,149.8,3.5,,0.038461538,0.035230352,,7.048929664,6.662295082,2.7,2.6,199.7829978,165.5378203,4.226272989,178.9494223,154.3840579,3.742679046,,0.042617254,0.032073458,,7.428696971,6.666176533,2.796362441,2.189691939
Georgia,1997,240.8,155.8,4.3,211.9,105.3,3.6,,0.056962025,0.032467532,,8.918518519,6.560371517,3.6,2,205.9355481,164.0771472,4.237332041,183.8920089,147.0214492,3.72127719,,0.044768969,0.032132569,,7.652170203,6.650305781,2.916908075,2.161238148
Georgia,1998,228.8,139.5,4.2,197.8,125.7,3.7,,0.047138047,0.027272727,,8.699619772,6.259493671,2.8,1.8,209.3652159,160.3905751,4.231732235,185.9782076,143.8232318,3.718085611,,0.045124331,0.031403593,,7.809287638,6.591683964,2.899371864,2.107052426
Georgia,1999,235.6,145.8,4,254.9,95.3,3.2,,0.044733045,0.043956044,,7.249230769,7.475073314,3.1,2.8,213.3004335,158.2019889,4.1969724,196.3164764,136.544747,3.640372769,,0.045065638,0.03328646,,7.725279108,6.724192367,2.929466084,2.210994562
Georgia,2000,215,131.9,3.7,202.5,111.1,3.1,0.1,0.043219076,0.027027027,12.4,6.869009585,5.785714286,2.9,1.9,213.5553685,154.2566905,4.12242654,197.244005,132.728035,3.559316854,0.1,0.044788654,0.032347545,12.4,7.596838679,6.583420655,2.925046172,2.164345378
Georgia,2001,270.4,162.5,4.1,252.6,108.8,3.1,-0.1,0.044880785,0.031207598,16.7,8.45,6.544041451,3.2,2.3,222.0820632,155.493187,4.119062559,205.5474042,129.1388297,3.490419326,0.07,0.044802473,0.032176553,13.045,7.724812877,6.577513774,2.966289246,2.184693571
Georgia,2002,245.4,139.6,3.6,189.5,114,3,-0.6,0.047075606,0.026986507,13.8,7.716981132,6.467576792,3.3,1.8,225.5797537,153.1092089,4.041203175,203.1402936,126.8680053,3.416856427,-0.0305,0.045143443,0.031398046,13.15825,7.723638116,6.561023227,3.016345859,2.126989536
Georgia,2003,245.4,134.9,3.4,174.5,102.4,3.1,-0.8,0.035616438,0.02388535,15,7.458966565,5.93537415,2.6,1.5,228.5527907,150.3778276,3.945022699,198.8442496,123.1978045,3.369327963,-0.145925,0.043714393,0.030271142,13.4345125,7.683937383,6.467175865,2.95389398,2.032941105
Georgia,2004,247.7,156.8,4.1,182,106.9,3,0.2,0.047895501,0.027287319,14,8.174917492,6.691176471,3.3,1.7,231.4248721,151.3411534,3.968269294,196.3176121,120.7531338,3.313928769,-0.09403625,0.044341559,0.029823569,13.51933563,7.757584399,6.500775956,3.005809883,1.982999939
Georgia,2005,229,162.2,4.6,169.6,143.8,3.8,-0.8,0.050874404,0.02887538,13.9,8.207885305,5.971830986,3.2,1.9,231.0611413,152.9699804,4.0630289,192.3099703,124.2101637,3.386839453,-0.199930813,0.045321486,0.02968134,13.57643528,7.825129535,6.421434211,3.034938401,1.970549949
Georgia,2006,184.4,127.4,3.9,150,108.2,3.2,0.1,0.042301184,0.033557047,11.4,7.011406844,5.703422053,2.5,2,224.0619701,149.1344834,4.038574565,185.9634748,121.8086392,3.358813535,-0.154941191,0.04486844,0.030262696,13.24996999,7.703071132,6.313732387,2.954697641,1.974967456
Georgia,2007,198.4,177.2,4.5,213.3,109.9,3.3,-0.7,0.059435364,0.031437126,13.8,7.060498221,6.463636364,4,2.1,220.2126746,153.3443109,4.10778838,190.0639535,120.0223433,3.349991505,-0.236700012,0.047053479,0.030438861,13.33247449,7.606685195,6.336217983,3.111492994,1.993722338
Georgia,2008,277.7,148.3,4.5,189.7,122.3,3.6,0.3,0.058176101,0.049363057,13.7,9.016233766,6.54137931,3.7,3.1,228.8357734,152.5876642,4.166620123,190.0093605,120.3639918,3.387492779,-0.15619501,0.048721872,0.03327749,13.38760332,7.818117481,6.366992182,3.199769045,2.159663987
Georgia,2009,201.2,161,4.7,213.2,126.2,3.4,1.3,0.050819672,0.04197901,15.3,7.563909774,7.154362416,3.1,2.8,224.6904074,153.8495146,4.246627105,193.4879564,121.239393,3.389368862,0.062234241,0.049036542,0.034582718,13.67446282,7.779986325,6.485097718,3.184803689,2.255714389
Georgia,2010,242.4,142.6,4.1,181.3,147.2,3.7,-0.8,0.055910543,0.047095761,10,8.782608696,7.430327869,3.5,3,227.3468463,152.1620874,4.224633039,191.659763,125.1334841,3.435963533,-0.067100895,0.050067642,0.036459675,13.1232934,7.93037968,6.62688224,3.232083135,2.367357231
Georgia,2011,244.5,164,3.9,176,101.2,3.2,-0.5,0.050964187,0.032206119,12.8,7.887096774,5.732899023,3.7,2,229.9198193,153.9377743,4.175938083,189.3107985,121.5434615,3.400569003,-0.132035761,0.050202124,0.035821641,13.07479939,7.923887244,6.492784758,3.302270665,2.312253646
Georgia,2012,285.1,182.6,4.9,175.6,182.1,4.1,-0.7,0.074242424,0.030390738,11.9,10.00350877,6.996015936,4.9,2.1,238.1968464,158.2371081,4.284547371,187.2541787,130.6269422,3.505483653,-0.217230397,0.053808169,0.035007006,12.89857948,8.235830474,6.568269434,3.541930065,2.280415599
Georgia,2013,303.7,173.5,4.6,227.9,157.8,3.9,0.5,0.057692308,0.051948052,12.3,8.727011494,7.968531469,4.2,3.6,248.0223195,160.5265419,4.331865265,193.3510519,134.7029009,3.564661105,-0.109645837,0.05439079,0.037548163,12.80879256,8.309507627,6.77830874,3.640640555,2.478353259
Georgia,2014,171.3,265.9,6.1,213.4,107.1,3.1,-1.8,0.075075075,0.039473684,11.1,7.35193133,6.332344214,5,2.7,236.5139715,176.3325606,4.597085475,196.3583941,130.5624658,3.494961939,-0.363198962,0.057493433,0.037836991,12.55247367,8.165871182,6.711414061,3.844544472,2.51160027
Georgia Southern,2014,148.2,323.6,6.3,246.6,189,4.5,-0.4,0.062874251,0.043367347,7.6,9.5,6.85,4.2,3.4,148.2,323.6,6.3,246.6,189,4.5,-0.4,0.062874251,0.043367347,7.6,9.5,6.85,4.2,3.4
Georgia State,2013,253,102.3,3.4,242.9,221.2,4.9,0.6,0.034795764,0.062246279,10.7,7.067039106,8.434027778,2.3,4.6,253,102.3,3.4,242.9,221.2,4.9,0.6,0.034795764,0.062246279,10.7,7.067039106,8.434027778,2.3,4.6
Georgia State,2014,303.1,116.7,3.3,235.4,240.9,5.2,1.2,0.048648649,0.06080207,13.3,7.791773779,7.520766773,3.6,4.7,260.515,104.46,3.385,241.775,224.155,4.945,0.69,0.036873697,0.062029647,11.09,7.175749307,8.297038627,2.495,4.615
Georgia Tech,1969,106.5,136.3,2.8,181.3,148.8,3.1,,0.021961933,0.031372549,,5.325,6.273356401,1.5,2.4,106.5,136.3,2.8,181.3,148.8,3.1,,0.021961933,0.031372549,,5.325,6.273356401,1.5,2.4
Georgia Tech,1970,125.6,156.8,3.4,169.5,102.2,2.9,,0.031976744,0.026622296,,5.413793103,6.834677419,2.2,1.6,109.365,139.375,2.89,179.53,141.81,3.07,,0.023464154,0.030660011,,5.338318966,6.357554554,1.605,2.28
Georgia Tech,1971,104.8,141.3,3.2,124.3,108.3,2.7,,0.027439024,0.025083612,,5.038461538,6.215,1.8,1.5,108.68025,139.66375,2.9365,171.2455,136.7835,3.0145,,0.024060385,0.029823551,,5.293340351,6.336171371,1.63425,2.163
Georgia Tech,1972,167.6,136.3,3.3,113.7,170.4,3.6,,0.037267081,0.025757576,,7.255411255,6.080213904,2.4,1.7,117.5182125,139.1591875,2.991025,162.613675,141.825975,3.102325,,0.026041389,0.029213655,,5.587650987,6.297777751,1.7491125,2.09355
Georgia Tech,1973,153.8,156.4,3.2,119.4,222.5,4.5,,0.027855153,0.034379671,,6.572649573,6.633333333,2,2.3,122.9604806,141.7453094,3.02237125,156.1316238,153.9270788,3.31197625,,0.026313454,0.029988557,,5.735400775,6.348111088,1.786745625,2.1245175
Georgia Tech,1974,48.4,287.5,4.9,85.8,233.6,4.4,,0.041853513,0.037707391,,6.205128205,6.402985075,2.8,2.5,111.7764085,163.608513,3.304015563,145.5818802,165.8780169,3.475179813,,0.028644463,0.031146382,,5.805859889,6.356342186,1.938733781,2.180839875
Georgia Tech,1975,41.5,329.7,5.2,176.4,177,3.9,,0.050670641,0.030346821,,9.880952381,7.259259259,3.4,2.1,101.2349473,188.522236,3.588413228,150.2045982,167.5463144,3.538902841,,0.031948389,0.031026448,,6.417123763,6.491779747,2.157923714,2.168713894
Georgia Tech,1976,63.7,244.5,4.4,158.5,207.2,3.7,,0.041538462,0.039893617,,6.776595745,8.005050505,2.7,3,95.60470516,196.9189006,3.710151244,151.4489084,173.4943672,3.563067415,,0.0333869,0.032356523,,6.47104456,6.718770361,2.239235157,2.29340681
Georgia Tech,1977,31.3,286.9,5,137.5,195.5,3.6,,0.039619651,0.034482759,,5.396551724,6.425233645,2.5,2.6,85.95899939,210.4160655,3.903628557,149.3565722,176.7952122,3.568607302,,0.034321813,0.032675459,,6.309870635,6.674739853,2.278349883,2.339395788
Georgia Tech,1978,148.3,190.8,4.7,140.4,190.4,4,,0.035117057,0.027190332,,7.605128205,7.468085106,2.1,1.8,95.31014948,207.4736557,4.023084274,148.0130863,178.8359303,3.633316207,,0.034441099,0.03185269,,6.50415927,6.793741641,2.251597401,2.25848642
Georgia Tech,1979,191,116.2,3.1,128.2,213.1,3.9,,0.024427481,0.025198939,,6.845878136,6.193236715,1.6,1.9,109.6636271,193.7826073,3.884621633,145.0411234,183.9755408,3.673318776,,0.032939057,0.030854627,,6.5554171,6.703665902,2.153857791,2.204713457
Georgia Tech,1980,142.3,99.5,2.6,123.4,239.1,4.3,,0.016871166,0.033942559,,5.309701493,6.019512195,1.1,2.6,114.559083,179.6402162,3.691928388,141.7949549,192.2442097,3.76732096,,0.030528873,0.031317817,,6.368559759,6.601042846,1.995779122,2.264006438
Georgia Tech,1981,147.5,103.5,2.6,163,234,4.5,,0.019259259,0.046153846,,5.344202899,8.489583333,1.3,3.3,119.5002205,168.2191838,3.52813913,144.9757117,198.5075782,3.877222816,,0.028838431,0.033543221,,6.21490623,6.884323919,1.891412254,2.419405473
Georgia Tech,1982,179.4,179.3,3.7,155.9,219.4,4.5,,0.036061026,0.048364154,,7.41322314,7.086363636,2.6,3.4,128.4851875,169.8813062,3.55391826,146.6143549,201.6414415,3.970639393,,0.02992182,0.035766361,,6.394653767,6.914629877,1.997700416,2.566494652
Georgia Tech,1983,126.1,216.4,4.4,196,211.9,4.6,,0.033755274,0.046767538,,5.865116279,7.452471483,2.4,3.4,128.1274093,176.8591103,3.680830521,154.0222017,203.1802253,4.065043484,,0.030496838,0.037416538,,6.315223144,6.995306118,2.058045353,2.691520454
Georgia Tech,1984,179.3,235,4.3,168.8,147.5,3.6,,0.045515395,0.027818448,,8.876237624,6.298507463,3.4,1.9,135.8032979,185.5802438,3.773705943,156.2388714,194.8281915,3.995286962,,0.032749622,0.035976824,,6.699375316,6.89078632,2.25933855,2.572792386
Georgia Tech,1985,132,180.8,3.7,136.7,149.4,4.1,,0.034003091,0.015974441,,8.048780488,5.178030303,2.2,1,135.2328033,184.8632072,3.762650052,153.3080407,188.0139627,4.010993917,,0.032937642,0.032976467,,6.901786091,6.633872917,2.250437768,2.336873528
Georgia Tech,1986,150.8,210.2,4.4,136.9,188.9,4.1,,0.04178273,0.034985423,,6.417021277,5.952173913,3,2.4,137.5678828,188.6637261,3.858252544,150.8468346,188.1468683,4.02434483,,0.034264405,0.03327781,,6.829071369,6.531618066,2.362872103,2.346342499
Georgia Tech,1987,207.6,135.7,3.8,206.1,178.1,4,,0.032998565,0.035714286,,6.197014925,7.413669065,2.3,2.6,148.0727004,180.7191672,3.849514662,159.1348094,186.6398381,4.020693105,,0.034074529,0.033643281,,6.734262903,6.663925716,2.353441287,2.384391124
Georgia Tech,1988,167.5,143.4,3.7,138.9,142.4,3.2,,0.026086957,0.02690583,,5.546357616,6.065502183,1.8,1.8,150.9867953,175.1212921,3.827087463,156.099588,180.0038624,3.89758914,,0.032876393,0.032632664,,6.55607711,6.574162186,2.270425094,2.296732455
Georgia Tech,1989,160.8,209.2,4.4,191.1,148.2,3.5,,0.037344398,0.028074866,,6.406374502,5.898148148,2.7,2.1,152.458776,180.2330983,3.913024343,161.3496498,175.233283,3.837950769,,0.033546594,0.031948994,,6.533621718,6.472760081,2.33486133,2.267222587
Georgia Tech,1990,169.7,191.5,4.4,168.5,101.7,2.8,,0.049230769,0.016129032,,7.96713615,6.531007752,3.2,1,155.0449596,181.9231336,3.986070692,162.4222023,164.2032906,3.682258153,,0.03589922,0.029576,,6.748648883,6.481497231,2.464632131,2.077139199
Georgia Tech,1991,195.9,161.8,3.9,153,103.4,2.9,,0.034482759,0.026604069,,6.922261484,5.387323944,2.4,1.7,161.1732157,178.9046635,3.973160088,161.008872,155.082797,3.56491943,,0.035686751,0.02913021,,6.774690773,6.317371238,2.454937311,2.020568319
Georgia Tech,1992,234.5,103.9,2.9,212.3,187.8,3.9,,0.032078103,0.033898305,,6.477900552,7.528368794,2.3,2.6,172.1722333,167.653964,3.812186075,168.7025412,159.9903774,3.615181516,,0.035145454,0.029845424,,6.73017224,6.499020872,2.431696714,2.107483071
Georgia Tech,1993,175.9,223.9,5.3,227.2,170.4,3.5,,0.044709389,0.041558442,,7.150406504,7.861591696,3,3.2,172.7313983,176.0908694,4.035358164,177.47716,161.5518208,3.597904288,,0.036580044,0.031602377,,6.79320738,6.703406495,2.516942207,2.271360611
Georgia Tech,1994,245.6,104.1,3.3,152.1,230.4,4.4,,0.029112082,0.044213264,,6.637837838,6.285123967,2,3.4,183.6616886,165.292239,3.925054439,173.670586,171.8790477,3.718218645,,0.03545985,0.03349401,,6.769901949,6.640664116,2.439400876,2.440656519
Georgia Tech,1995,138.9,211,4.4,244.7,91.2,2.7,,0.041428571,0.039244186,,6.173333333,6.991428571,2.9,2.7,176.9474353,172.1484031,3.996296273,184.3249981,159.7771905,3.565485848,,0.036355158,0.034356536,,6.680416656,6.693278784,2.508490745,2.479558041
Georgia Tech,1996,169.3,165.5,3.6,199.7,148.6,4,,0.027456647,0.034901366,,7.113445378,7.031690141,1.9,2.3,175.80032,171.1511427,3.936851832,186.6312484,158.100612,3.630662971,,0.035020381,0.034438261,,6.745370965,6.744040488,2.417217133,2.452624335
Georgia Tech,1997,197.5,138.9,3.7,271.6,121.7,3.9,,0.042833608,0.041474654,,8.47639485,8.107462687,2.6,2.7,179.055272,166.3134713,3.901324057,199.3765611,152.6405202,3.671063525,,0.036192365,0.03549372,,7.005024547,6.948553818,2.444634563,2.489730685
Georgia Tech,1998,187.9,168.4,4.3,210.8,153.7,4.1,,0.051282051,0.038575668,,8.064377682,7.003322259,3.2,2.6,180.3819812,166.6264506,3.961125449,201.090077,152.7994421,3.735403997,,0.038455818,0.035956012,,7.163927518,6.956769084,2.557939379,2.506271082
Georgia Tech,1999,259.8,206.8,4.9,211.4,167.9,4.2,,0.070072993,0.050505051,,9.766917293,7.19047619,4.8,3.5,192.294684,172.652483,4.101956631,202.6365654,155.0645258,3.805093397,,0.043198394,0.038138368,,7.554375984,6.99182515,2.894248472,2.65533042
Georgia Tech,2000,271.1,164.3,3.9,285.2,94.5,2.8,-1.6,0.052356021,0.03021978,15.2,7.973529412,7.294117647,4,2.2,204.1154814,171.3996105,4.071663137,215.0210806,145.9798469,3.654329388,-1.6,0.044572038,0.03695058,15.2,7.617248998,7.037169024,3.060111201,2.587030857
