School,year,Games,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD
Wake Forest,1986,11,4.1,9.1,-2.6,41.2,0.1,-10.4,-44.9,0,0.5,4.577828821,7.977019126,0.439311365,29.69005204,0.172681304,-8.951683194,-70.02911076,-0.582237724,-0.523931853
Wake Forest,1987,11,1.8,2.1,2.3,16.1,0,-2.8,-24.5,-0.3,-0.3,4.022263057,6.801615301,0.811449092,26.97204163,0.138145044,-7.721346555,-60.92328861,-0.52579018,-0.479145482
Wake Forest,1988,11,-1.2,-4.1,3.9,-36.8,-0.1,-2.4,11,0.5,0.9,2.977810446,4.62129224,1.429159274,14.21763331,0.090516035,-6.657077244,-46.53863089,-0.320632144,-0.203316386
Wake Forest,1989,11,1.7,7.1,-6.2,4.2,0,-9.6,-55.8,-0.4,-1.3,2.722248357,5.117033792,-0.096672581,12.21410664,0.072412828,-7.245661795,-48.39090471,-0.336505715,-0.422653109
Wake Forest,1990,11,2.6,11.4,-12.3,17.5,0.5,-12.7,-80.2,-0.6,-1.5,2.697798685,6.373627034,-2.537338065,13.27128532,0.157930262,-8.336529436,-54.75272377,-0.389204572,-0.638122487
Wake Forest,1991,11,-1.3,2.7,-10.2,-10.6,-0.3,-13.1,-67.8,-0.4,-1.3,1.898238948,5.638901627,-4.069870452,8.497028252,0.06634421,-9.289223549,-57.36217901,-0.391363658,-0.77049799
Wake Forest,1992,12,0.3,0.3,0.8,21.9,0.5,-6.2,-44.8,-0.5,-0.8,1.578591159,4.571121302,-3.095896362,11.1776226,0.153075368,-8.671378839,-54.84974321,-0.413090926,-0.776398392
Wake Forest,1993,11,0.5,3.3,-4.7,-11.3,-0.9,-8.3,-84.7,-1.2,-0.5,1.362872927,4.316897041,-3.416717089,6.682098081,-0.057539706,-8.597103071,-60.81979457,-0.570472741,-0.721118713
Wake Forest,1994,11,2.4,8,-6.6,-20.4,-1.2,-17.2,-177.6,-2.5,-1.5,1.570298341,5.053517633,-4.053373671,1.265678465,-0.286031765,-10.31768246,-84.17583565,-0.956378193,-0.876894971
Wake Forest,1995,11,8.5,15.3,-2.4,46.2,-0.1,-18.5,-141.9,-2.4,-2,2.956238673,7.102814106,-3.722698937,10.25254277,-0.248825412,-11.95414597,-95.72066852,-1.245102554,-1.101515977
Wake Forest,1996,11,3,10.1,-7,32.7,-0.4,-15.1,-172.4,-3.2,-1.9,2.964990939,7.702251285,-4.37815915,14.74203422,-0.279060329,-12.58331677,-111.0565348,-1.636082043,-1.261212781
Wake Forest,1997,11,0.1,0.2,-0.1,-11,-0.5,3.2,9.6,0,0,2.391992751,6.201801028,-3.52252732,9.593627374,-0.323248263,-9.426653418,-86.92522786,-1.308865635,-1.008970225
Wake Forest,1998,11,7.5,14.9,-3.5,72.9,0.6,-14,-121.8,-2,-1.4,3.413594201,7.941440823,-3.518021856,22.2549019,-0.138598611,-10.34132273,-93.90018228,-1.447092508,-1.08717618
Wake Forest,1999,12,-3.5,-8.1,4,-52.8,0,10.8,49.8,0.3,0.3,2.030875361,4.733152658,-2.014417485,7.243921519,-0.110878889,-6.113058188,-65.16014583,-1.097674006,-0.809740944
Washington,1956,10,-6.1,-10.6,-11,-55.3,0.4,58.3,91.9,4.6,0,-6.1,-10.6,-11,-55.3,0.4,58.3,91.9,4.6,0
Washington,1957,10,-5.4,-7.3,-17.8,-76.7,0.5,55,3.9,3.9,0,-5.96,-9.94,-12.36,-59.58,0.42,57.64,74.3,4.46,0
Washington,1958,10,-3.4,-4,-8.9,-48.8,-0.8,-6.4,-26.6,-0.1,0,-5.448,-8.752,-11.668,-57.424,0.176,44.832,54.12,3.548,0
Washington,1959,11,-0.9,-6,12.2,18.3,0.5,6.7,34.5,0.3,1.2,-4.5384,-8.2016,-6.8944,-42.2792,0.2408,37.2056,50.196,2.8984,0.24
Washington,1960,11,-6.2,-13.9,3.8,-52.6,0.2,15.1,97.2,1,1.3,-4.87072,-9.34128,-4.75552,-44.34336,0.23264,32.78448,59.5968,2.51872,0.452
Washington,1961,10,-4.6,-7.8,-13.1,-59.4,0,5.4,67.2,1,0,-4.816576,-9.033024,-6.424416,-47.354688,0.186112,27.307584,61.11744,2.214976,0.3616
Washington,1962,10,-4.1,-9.6,1,-56.9,-0.7,17.3,134,1.4,-0.5,-4.6732608,-9.1464192,-4.9395328,-49.2637504,0.0088896,25.3060672,75.693952,2.0519808,0.18928
Washington,1963,11,-4.4,-9.4,3.8,-24.7,-0.4,14.1,76.7,0.5,1,-4.61860864,-9.19713536,-3.19162624,-44.35100032,-0.07288832,23.06485376,75.8951616,1.74158464,0.351424
Washington,1964,10,-7,-12.5,-5,-99.9,-0.8,21.1,146,1.9,1.1,-5.094886912,-9.857708288,-3.553300992,-55.46080026,-0.218310656,22.67188301,89.91612928,1.773267712,0.5011392
Washington,1965,10,-0.7,-0.7,-1.7,20,0.5,0.1,-1,-0.1,0,-4.21590953,-8.02616663,-3.182640794,-40.3686402,-0.074648525,18.15750641,71.73290342,1.39861417,0.40091136
Washington,1966,10,-3.4,-3.4,-9.5,-28,-0.5,-3.7,6.6,0.4,0.6,-4.052727624,-7.100933304,-4.446112635,-37.89491216,-0.15971882,13.78600513,58.70632274,1.198891336,0.440729088
Washington,1967,10,-6.2,-10.7,-9,-48.9,-0.3,4.7,31.5,0.3,0,-4.482182099,-7.820746643,-5.356890108,-40.09592973,-0.187775056,11.9688041,53.26505819,1.019113069,0.35258327
Washington,1968,10,-3.3,-2.1,-12.8,-49.5,-0.5,2.9,56,0.9,0,-4.245745679,-6.676597315,-6.845512086,-41.97674378,-0.250220045,10.15504328,53.81204655,0.995290455,0.282066616
Washington,1969,10,-6.8,-6.8,-19,-95.4,-0.6,-3.9,-44.1,-0.5,0,-4.756596543,-6.701277852,-9.276409669,-52.66139503,-0.320176036,7.344034624,34.22963724,0.696232364,0.225653293
Washington,1970,10,6.3,8.1,6.4,83.3,1,-10.2,-24,0.2,-0.1,-2.545277235,-3.741022281,-6.141127735,-25.46911602,-0.056140829,3.835227699,22.58370979,0.596985891,0.160522634
Washington,1971,11,4,6.7,4.3,109.3,1.1,-0.2,12.2,0.3,1.2,-1.236221788,-1.652817825,-4.052902188,1.484707182,0.175087337,3.028182159,20.50696784,0.537588713,0.368418108
Washington,1972,11,1.3,1.1,3.3,28.3,0.6,-4.1,-44.3,-0.7,-0.2,-0.72897743,-1.10225426,-2.582321751,6.847765746,0.26006987,1.602545728,7.545574268,0.29007097,0.254734486
Washington,1973,11,1,8.4,-11.3,31,0.5,-16.1,-106.6,-1,0,-0.383181944,0.798196592,-4.3258574,11.6782126,0.308055896,-1.937963418,-15.28354059,0.032056776,0.203787589
Washington,1974,11,2.2,5.3,-1.5,31.5,-0.1,-1.6,21.9,0.6,0,0.133454445,1.698557274,-3.76068592,15.64257008,0.226444717,-1.870370734,-7.846832468,0.145645421,0.163030071
Washington,1975,11,0.9,4.9,-5.9,23.4,0.1,-9.9,-102.3,-1.2,-1.2,0.286763556,2.338845819,-4.188548736,17.19405606,0.201155773,-3.476296588,-26.73746597,-0.123483663,-0.109575943
Washington,1976,11,-3.5,-4,-7.7,-41.7,-0.4,6.1,64,0.8,0.3,-0.470589155,1.071076655,-4.890838989,5.415244849,0.080924619,-1.56103727,-8.58997278,0.061213069,-0.027660755
Washington,1977,12,-1.3,-5.6,8.2,-0.3,0.1,5.7,66.1,1,1.5,-0.636471324,-0.263138676,-2.272671191,4.27219588,0.084739695,-0.108829816,6.348021776,0.248970456,0.277871396
Washington,1978,11,-0.6,-3.1,4.6,3.1,0.3,2.1,54.5,1,0.6,-0.629177059,-0.830510941,-0.898136953,4.037756704,0.127791756,0.332936147,15.97841742,0.399176364,0.342297117
Washington,1979,12,2.1,1.3,8.1,16.7,0,2.2,46.2,0.9,1.2,-0.083341648,-0.404408753,0.901490438,6.570205363,0.102233405,0.706348918,22.02273394,0.499341092,0.513837694
Washington,1980,12,2.6,1.6,6.8,31.1,0.5,-4.9,7,0.6,0.8,0.453326682,-0.003527002,2.08119235,11.47616429,0.181786724,-0.414920866,19.01818715,0.519472873,0.571070155
Washington,1981,12,-1.8,-4.3,1,-39.2,0,2.4,37.8,0.7,0.5,0.002661346,-0.862821602,1.86495388,1.340931432,0.145429379,0.148063307,22.77454972,0.555578299,0.556856124
Washington,1982,12,2.3,2.1,4.9,19.1,0.3,9.4,57.5,0.6,0.9,0.462129076,-0.270257281,2.471963104,4.892745146,0.176343503,1.998450646,29.71963978,0.564462639,0.625484899
Washington,1983,12,3.8,-0.3,14.8,15.3,0.3,4,63.8,1.3,0.5,1.129703261,-0.276205825,4.937570483,6.974196117,0.201074803,2.398760517,36.53571182,0.711570111,0.600387919
Washington,1984,12,0.1,-5.5,10.6,-0.9,0.2,4,62,1.2,0.5,0.923762609,-1.32096466,6.070056387,5.399356893,0.200859842,2.719008413,41.62856946,0.809256089,0.580310335
Washington,1985,12,1.7,0.8,4.6,-2,-0.1,-2.9,-21.3,-0.3,0.2,1.079010087,-0.896771728,5.776045109,3.919485515,0.140687874,1.595206731,29.04285557,0.587404871,0.504248268
Washington,1986,12,0.5,-2.7,8,10,1,9,91.8,1.7,1,0.96320807,-1.257417382,6.220836087,5.135588412,0.312550299,3.076165385,41.59428445,0.809923897,0.603398615
Washington,1987,12,1.4,2.9,-0.4,4.6,0.1,3.1,46.7,0.9,0.2,1.050566456,-0.425933906,4.89666887,5.028470729,0.270040239,3.080932308,42.61542756,0.827939118,0.522718892
Washington,1988,11,1.5,2.1,1.8,23,0,-5.7,-40.2,-0.4,0.3,1.140453165,0.079252875,4.277335096,8.622776584,0.216032191,1.324745846,26.05234205,0.582351294,0.478175113
Washington,1989,12,2.8,3,4,20.4,0.2,-4.1,-10.9,0.1,0.3,1.472362532,0.6634023,4.221868077,10.97822127,0.212825753,0.239796677,18.66187364,0.485881035,0.442540091
Washington,1990,12,-4.4,-8.4,-1.5,-55.1,0.8,10.6,165,3.3,1.8,0.297890025,-1.14927816,3.077494461,-2.237422987,0.330260602,2.311837342,47.92949891,1.048704828,0.714032073
Washington,1991,12,3.9,-0.2,14.3,64.2,1.8,11.1,151.1,3,2.3,1.01831202,-0.959422528,5.321995569,11.05006161,0.624208482,4.069469873,68.56359913,1.438963863,1.031225658
Washington,1992,12,4.5,4.5,8.6,25.6,0.2,2.4,8.4,0,1.4,1.714649616,0.132461978,5.977596455,13.96004929,0.539366786,3.735575899,56.5308793,1.15117109,1.104980526
Washington,1993,11,0.4,0.4,0.6,-21.4,-0.2,5,73.8,1.3,1.2,1.451719693,0.185969582,4.902077164,6.888039431,0.391493428,3.988460719,59.98470344,1.180936872,1.123984421
Washington,1994,11,-0.8,-2.2,1.6,-26.4,0.3,3.1,52.1,0.9,0,1.001375754,-0.291224334,4.241661731,0.230431545,0.373194743,3.810768575,58.40776275,1.124749498,0.899187537
Washington,1995,12,-0.6,-4.4,7.1,-3.7,-0.2,-0.7,15.2,0.5,1,0.681100604,-1.112979467,4.813329385,-0.555654764,0.258555794,2.90861486,49.7662102,0.999799598,0.91935003
Washington,1996,12,-1.7,-3.1,-0.7,-23.1,0.1,12.4,106.3,1.6,1.6,0.204880483,-1.510383574,3.710663508,-5.064523811,0.226844635,4.806891888,61.07296816,1.119839678,1.055480024
Washington,1997,12,0.6,-2.6,7.5,28.7,1,-1,38.9,1.2,0.3,0.283904386,-1.728306859,4.468530806,1.688380951,0.381475708,3.64551351,56.63837453,1.135871743,0.904384019
Washington,1998,12,1.8,4.2,-1.3,-47.8,0.2,-1.6,4.8,0.4,-0.3,0.587123509,-0.542645487,3.314824645,-8.209295239,0.345180567,2.596410808,46.27069962,0.988697394,0.663507215
Washington,1999,12,-2.8,-6.4,2.9,-38.2,0.1,8.6,44.9,0.3,0.2,-0.090301193,-1.71411639,3.231859716,-14.20743619,0.296144453,3.797128647,45.9965597,0.850957915,0.570805772
Washington State,1956,10,5.4,9.7,1.2,76,0.5,-10.6,-75.7,-0.9,-1.4,5.4,9.7,1.2,76,0.5,-10.6,-75.7,-0.9,-1.4
Washington State,1957,10,6.6,11.1,4.5,83.6,1.4,-20.1,-86.3,-0.2,-1.1,5.64,9.98,1.86,77.52,0.68,-12.5,-77.82,-0.76,-1.34
Washington State,1958,10,6,4.8,21.9,85.6,1.7,-0.3,4.8,0.1,-0.5,5.712,8.944,5.868,79.136,0.884,-10.06,-61.296,-0.588,-1.172
Washington State,1959,10,1.5,1.4,4.5,15,0.9,-6.6,13.6,0.8,0,4.8696,7.4352,5.5944,66.3088,0.8872,-9.368,-46.3168,-0.3104,-0.9376
Washington State,1960,10,6.6,7.9,14.2,80.4,0.9,-7.3,-16.6,0.2,1.2,5.21568,7.52816,7.31552,69.12704,0.88976,-8.9544,-40.37344,-0.20832,-0.51008
Washington State,1961,10,4.1,7.6,1.6,62.2,0.3,-10.7,-60.5,-0.5,-1,4.992544,7.542528,6.172416,67.741632,0.771808,-9.30352,-44.398752,-0.266656,-0.608064
Washington State,1962,10,4.6,6.8,7,60.6,0.5,-12.4,-63.7,-0.6,0,4.9140352,7.3940224,6.3379328,66.3133056,0.7174464,-9.922816,-48.2590016,-0.3333248,-0.4864512
Washington State,1963,10,3.5,5.8,3,1.5,-0.5,-7.6,-26.3,-0.1,0,4.63122816,7.07521792,5.67034624,53.35064448,0.47395712,-9.4582528,-43.86720128,-0.28665984,-0.38916096
Washington State,1964,10,-2.6,-3.8,-4.6,-44.5,-0.6,-1.1,1.6,0.2,0,3.184982528,4.900174336,3.616276992,33.78051558,0.259165696,-7.78660224,-34.77376102,-0.189327872,-0.311328768
Washington State,1965,10,1.3,1.2,3.7,19.9,0,-1.1,0.4,0.1,0,2.807986022,4.160139469,3.633021594,31.00441247,0.207332557,-6.449281792,-27.73900882,-0.131462298,-0.249063014
Washington State,1966,10,3.3,2,12.4,2.8,-0.6,-6.9,-70.7,-0.9,0,2.906388818,3.728111575,5.386417275,25.36352997,0.045866045,-6.539425434,-36.33120706,-0.285169838,-0.199250412
Washington State,1967,10,1.5,3.3,-0.6,2,-1.3,-9.9,-89.2,-1.1,0,2.625111054,3.64248926,4.18913382,20.69082398,-0.223307164,-7.211540347,-46.90496564,-0.44813587,-0.159400329
Washington State,1968,10,6.6,8.9,8.6,54.9,-0.2,-10.9,-79.8,-1.1,0,3.420088843,4.693991408,5.071307056,27.53265918,-0.218645731,-7.949232278,-53.48397252,-0.578508696,-0.127520263
Washington State,1969,10,0.9,5,-6.1,-20,-0.6,-7,-128.1,-1.9,-2.8,2.916071075,4.755193126,2.837045645,18.02612735,-0.294916585,-7.759385822,-68.40717801,-0.842806957,-0.662016211
Washington State,1970,11,4.4,12.7,-4.9,5,-1,-9.2,-107.2,-1.4,0,3.21285686,6.344154501,1.289636516,15.42090188,-0.435933268,-8.047508658,-76.16574241,-0.954245566,-0.529612969
Washington State,1971,11,-0.7,1.1,-5.9,-8.6,0,-14.6,-5.3,1.2,-0.7,2.430285488,5.295323601,-0.148290787,10.6167215,-0.348746614,-9.358006926,-61.99259393,-0.523396453,-0.563690375
Washington State,1972,11,1.3,2.1,1.7,-22.4,-0.5,10.2,36.6,0.1,0.8,2.20422839,4.656258881,0.22136737,4.013377201,-0.378997291,-5.446405541,-42.27407514,-0.398717162,-0.2909523
Washington State,1973,11,-1.1,-3.1,1.8,-43.4,-1.6,17.1,46.7,-0.5,0.7,1.543382712,3.105007105,0.537093896,-5.469298239,-0.623197833,-0.937124433,-24.47926011,-0.41897373,-0.09276184
Washington State,1974,11,1.6,5.3,-5.4,-0.3,0,-5.9,-92.8,-1.3,-1.4,1.55470617,3.544005684,-0.650324883,-4.435438591,-0.498558266,-1.929699546,-38.14340809,-0.595178984,-0.354209472
Washington State,1975,11,3.4,3.2,8.7,36.4,-0.2,3.6,-48.6,-1.2,-0.1,1.923764936,3.475204547,1.219740093,3.731649127,-0.438846613,-0.823759637,-40.23472647,-0.716143187,-0.303367578
Washington State,1976,11,13.4,19.6,11.7,175.3,0.7,-27.6,-213.8,-2.6,-1.5,4.219011949,6.700163638,3.315792075,38.0453193,-0.211077291,-6.17900771,-74.94778118,-1.09291455,-0.542694062
Washington State,1977,11,5.6,7.1,5.8,54.1,0.2,-7.9,-47.2,-0.4,0.2,4.495209559,6.78013091,3.81263366,41.25625544,-0.128861832,-6.523206168,-69.39822494,-0.95433164,-0.39415525
Washington State,1978,11,4.8,10.4,-1.5,58.9,0.3,-17.1,-99.8,-0.6,-0.6,4.556167647,7.504104728,2.750106928,44.78500435,-0.043089466,-8.638564934,-75.47857995,-0.883465312,-0.4353242
Washington State,1979,11,2.4,6.4,-5,24.1,-0.6,-2.3,-39,-0.6,-0.7,4.124934118,7.283283782,1.200085542,40.64800348,-0.154471573,-7.370851947,-68.18286396,-0.826772249,-0.48825936
Washington State,1980,11,-4.9,-5.9,-6.7,-36.5,-0.8,6.4,48.9,0.5,1,2.319947294,4.646627026,-0.379931566,25.21840279,-0.283577258,-4.616681558,-44.76629117,-0.5614178,-0.190607488
Washington State,1981,12,0.6,-0.9,4.9,37.1,-0.7,5,54.1,0.7,1.9,1.975957835,3.537301621,0.676054747,27.59472223,-0.366861807,-2.693345246,-24.99303294,-0.30913424,0.22751401
Washington State,1982,11,-3.4,-2.1,-9.5,-43,-0.7,6.6,31,0.2,0,0.900766268,2.409841297,-1.359156202,13.47577778,-0.433489445,-0.834676197,-13.79442635,-0.207307392,0.182011208
Washington State,1983,11,-4.8,-7.5,-2.1,-19.2,-0.6,12.6,68.4,0.6,0.4,-0.239386985,0.427873037,-1.507324962,6.940622226,-0.466791556,1.852259042,2.644458921,-0.045845913,0.225608966
Washington State,1984,11,-1.6,-0.4,-5.3,21.9,0.5,0.9,46.3,0.9,-0.1,-0.511509588,0.26229843,-2.26585997,9.932497781,-0.273433245,1.661807234,11.37556714,0.143323269,0.160487173
Washington State,1985,11,-0.2,-2,3,17.1,0.2,5.8,67.9,1,0.8,-0.449207671,-0.190161256,-1.212687976,11.36599822,-0.178746596,2.489445787,22.68045371,0.314658615,0.288389738
Washington State,1986,11,-3.9,-3.9,-6.2,-14.6,0.2,-2.8,-45.4,-0.8,-1.4,-1.139366137,-0.932129005,-2.21015038,6.17279858,-0.102997277,1.43155663,9.064362967,0.091726892,-0.049288209
Washington State,1987,11,8,12.9,3.1,39.8,0.1,-8,-83.4,-1.2,-1,0.688507091,1.834296796,-1.148120304,12.89823886,-0.062397821,-0.454754696,-9.428509626,-0.166618486,-0.239430567
Washington State,1988,12,-1.7,-7.3,8.5,20,1.1,10.6,78.8,0.8,0.5,0.210805673,0.007437437,0.781503756,14.31859109,0.170081743,1.756196243,8.217192299,0.026705211,-0.091544454
Washington State,1989,11,-4.7,-8.1,0.9,-25.3,0.3,0.5,32.6,0.8,0.2,-0.771355462,-1.614050051,0.805203005,6.394872873,0.196065394,1.504956994,13.09375384,0.181364169,-0.033235563
Washington State,1990,11,1.4,6.5,-6.6,9,-0.3,-17.8,-110.1,-1.2,-1.3,-0.33708437,0.00875996,-0.675837596,6.915898298,0.096852315,-2.356034404,-11.54499693,-0.094908665,-0.286588451
Washington State,1991,11,7.8,13.4,2,94.7,0.5,-11.6,-109.8,-1.5,-1.1,1.290332504,2.687007968,-0.140670077,24.47271864,0.177481852,-4.204827524,-31.19599754,-0.375926932,-0.44927076
Washington State,1992,12,7.5,8.3,9.4,105.2,-1.3,-4,-1.8,0.3,-1.3,2.532266004,3.809606374,1.767463939,40.61817491,-0.118014518,-4.163862019,-25.31679803,-0.240741546,-0.619416608
Washington State,1993,11,3.9,8.3,-0.6,39.3,-0.2,-2.7,31.9,1,0.3,2.805812803,4.707685099,1.293971151,40.35453993,-0.134411614,-3.871089615,-13.87343843,0.007406764,-0.435533287
Washington State,1994,12,4.8,2.1,12.7,52.4,0,2.3,6.1,0,0.5,3.204650242,4.186148079,3.575176921,42.76363194,-0.107529292,-2.636871692,-9.878750742,0.005925411,-0.248426629
Washington State,1995,11,2.8,2.9,3.5,20.8,-0.1,-3.7,-15,-0.1,0.1,3.123720194,3.928918464,3.560141537,38.37090555,-0.106023433,-2.849497354,-10.90300059,-0.015259671,-0.178741303
Washington State,1996,11,-0.3,0.9,-2.3,38.1,0.4,-11.7,-30.6,0.2,-0.3,2.438976155,3.323134771,2.388113229,38.31672444,-0.004818747,-4.619597883,-14.84240047,0.027792263,-0.202993043
Washington State,1997,12,1.8,-0.7,6.1,126.3,0.9,-0.2,32.8,0.9,1.4,2.311180924,2.518507817,3.130490583,55.91337955,0.176145003,-3.735678306,-5.31392038,0.20223381,0.117605566
Washington State,1998,11,0.5,4.8,-5.6,42.6,0.2,-8.5,-56.5,-0.6,-1.3,1.948944739,2.974806253,1.384392467,53.25070364,0.180916002,-4.688542645,-15.5511363,0.041787048,-0.165915547
Washington State,1999,12,3.5,4.6,3.1,17,-0.1,-9.6,-54,-0.5,-0.4,2.259155791,3.299845003,1.727513973,46.00056292,0.124732802,-5.670834116,-23.24090904,-0.066570361,-0.212732438
West Texas A&M,1956,10,-2.7,-6.2,1,-11.3,-0.1,10.2,140.3,2,0,-2.7,-6.2,1,-11.3,-0.1,10.2,140.3,2,0
West Texas A&M,1957,10,-5.7,-9,-17,-74.7,0,21,117.7,0.5,0,-3.3,-6.76,-2.6,-23.98,-0.08,12.36,135.78,1.7,0
West Texas A&M,1958,10,-1.8,-0.9,-8.3,-28.4,0,-2.9,-70.5,-1.2,0,-3,-5.588,-3.74,-24.864,-0.064,9.308,94.524,1.12,0
West Texas A&M,1959,10,0.1,0.4,-0.5,-16.2,-0.4,-5,-70.3,-1,1,-2.38,-4.3904,-3.092,-23.1312,-0.1312,6.4464,61.5592,0.696,0.2
West Texas A&M,1960,10,2.7,2,10.3,24.1,0.3,-9.4,-99.7,-1.3,-1,-1.364,-3.11232,-0.4136,-13.68496,-0.04496,3.27712,29.30736,0.2968,-0.04
West Texas A&M,1961,10,-3.3,-8,4.5,-35.4,0.1,-3.5,42.2,1.3,1.7,-1.7512,-4.089856,0.56912,-18.027968,-0.015968,1.921696,31.885888,0.49744,0.308
West Texas A&M,1962,11,-1.6,-8.4,16,-15.5,0.5,5,82.3,1.3,1.5,-1.72096,-4.9518848,3.655296,-17.5223744,0.0872256,2.5373568,41.9687104,0.657952,0.5464
West Texas A&M,1963,9,-0.5,-6.6,13,-21.5,-0.2,3.2,44.8,0.7,0,-1.476768,-5.28150784,5.5242368,-18.31789952,0.02978048,2.66988544,42.53496832,0.6663616,0.43712
West Texas A&M,1964,10,-2.5,-1.5,-9.8,-60.4,-1.2,-2.8,-52.5,-1,-0.4,-1.6814144,-4.525206272,2.45938944,-26.73431962,-0.216175616,1.575908352,23.52797466,0.33308928,0.269696
West Texas A&M,1965,10,0.4,-0.5,2.2,6.7,0.1,-3.2,-18,-0.2,0.7,-1.26513152,-3.720165018,2.407511552,-20.04745569,-0.152940493,0.620726682,15.22237972,0.226471424,0.3557568
West Texas A&M,1966,10,7.2,8.4,11,96.1,0.9,-4.2,32,1.2,1,0.427894784,-1.296132014,4.126009242,3.182035446,0.057647606,-0.343418655,18.57790378,0.421177139,0.48460544
West Texas A&M,1967,11,-2.8,-3.7,-5,-11.9,0.5,-4.1,72.1,1.9,0.8,-0.217684173,-1.776905611,2.300807393,0.165628357,0.146118085,-1.094734924,29.28232302,0.716941711,0.547684352
West Texas A&M,1968,10,-3.4,-7.2,-1.9,-34.6,-0.3,5.8,146.2,2.3,1.5,-0.854147338,-2.861524489,1.460645915,-6.787497315,0.056894468,0.284212061,52.66585842,1.033553369,0.738147482
West Texas A&M,1969,10,-7.9,-15.6,-0.8,-64.7,-0.1,4.9,34.8,0.3,0.4,-2.263317871,-5.409219591,1.008516732,-18.36999785,0.025515574,1.207369649,49.09268674,0.886842695,0.670517985
West Texas A&M,1970,10,-2,-4.8,2,-16.9,0,0.3,26.1,0.5,2.2,-2.210654296,-5.287375673,1.206813385,-18.07599828,0.020412459,1.025895719,44.49414939,0.809474156,0.976414388
West Texas A&M,1971,11,-5.6,-8.2,-14.7,-57.6,-0.5,5.9,48.4,0.5,1.4,-2.888523437,-5.869900538,-1.974549292,-25.98079863,-0.083670033,2.000716575,45.27531951,0.747579325,1.061131511
West Texas A&M,1972,10,-8,-10.3,-21.4,-78.9,-0.6,12.5,137,1.8,0,-3.91081875,-6.755920431,-5.859639433,-36.5646389,-0.186936026,4.10057326,63.62025561,0.95806346,0.848905208
West Texas A&M,1973,11,0.3,1.8,-2.9,-26.4,-0.6,0.4,-35.1,-0.7,-1.7,-3.068655,-5.044736345,-5.267711547,-34.53171112,-0.269548821,3.360458608,43.87620449,0.626450768,0.339124167
West Texas A&M,1974,11,-5.2,-8.5,-10.2,-41.2,0.4,7.2,60.1,0.6,0.6,-3.494924,-5.735789076,-6.254169237,-35.8653689,-0.135639057,4.128366887,47.12096359,0.621160614,0.391299333
West Texas A&M,1975,11,-6.9,-11.9,-14.9,-73.8,-0.1,12.9,95.4,0.8,0.7,-4.1759392,-6.968631261,-7.98333539,-43.45229512,-0.128511245,5.882693509,56.77677087,0.656928492,0.453039467
West Texas A&M,1976,11,-6.3,-12.4,-8.1,-75.5,-0.4,3.5,36.8,0.4,0.2,-4.60075136,-8.054905008,-8.006668312,-49.86183609,-0.182808996,5.406154807,52.7814167,0.605542793,0.402431573
West Texas A&M,1977,11,-3.2,-5.5,-7,-48.3,-0.5,14.5,156,1.7,1.7,-4.320601088,-7.543924007,-7.80533465,-49.54946887,-0.246247197,7.224923846,73.42513336,0.824434235,0.661945259
West Texas A&M,1978,11,-2.8,-1.5,-12,-48.5,-0.7,10.9,44.2,0,-0.3,-4.01648087,-6.335139205,-8.64426772,-49.3395751,-0.336997758,7.959939077,67.58010669,0.659547388,0.469556207
West Texas A&M,1979,11,-5.5,-8.5,-11.1,-52.3,0.1,8.8,90,1.1,0.5,-4.313184696,-6.768111364,-9.135414176,-49.93166008,-0.249598206,8.127951261,72.06408535,0.74763791,0.475644966
West Texas A&M,1980,11,-2.1,-2.1,-5.7,-36.5,-0.7,3,19.9,0.2,0,-3.870547757,-5.834489091,-8.448331341,-47.24532806,-0.339678565,7.102361009,61.63126828,0.638110328,0.380515972
West Texas A&M,1981,11,-4.9,-6.6,-9.8,-67.3,0.2,0.4,26.4,0.5,0.2,-4.076438206,-5.987591273,-8.718665072,-51.25626245,-0.231742852,5.761888807,54.58501462,0.610488262,0.344412778
West Virginia,1948,12,3.2,2,12.7,47.5,0.5,6.2,73.8,1.2,1,3.2,2,12.7,47.5,0.5,6.2,73.8,1.2,1
West Virginia,1950,10,10.5,25.3,41.5,151.2,0,40.1,122.1,3,0,4.66,6.66,18.46,68.24,0.4,12.98,83.46,1.56,0.8
West Virginia,1951,10,9.6,21.2,45.3,127.4,1.1,41.7,167,4,1.6,5.648,9.568,23.828,80.072,0.54,18.724,100.168,2.048,0.96
West Virginia,1952,9,-1.3,-6.8,7,13.5,0.1,9.3,152.5,2.4,1.8,4.2584,6.2944,20.4624,66.7576,0.452,16.8392,110.6344,2.1184,1.128
West Virginia,1953,10,-2.2,-6.6,2.5,-18.8,-0.6,14.9,161.4,2.2,2.4,2.96672,3.71552,16.86992,49.64608,0.2416,16.45136,120.78752,2.13472,1.3824
West Virginia,1954,9,-1.7,-5.6,1.9,-4.1,0.2,9.9,152.7,2.4,2.1,2.033376,1.852416,13.875936,38.896864,0.23328,15.141088,127.170016,2.187776,1.52592
West Virginia,1955,10,1.3,-0.7,10.1,52.5,0.8,8.3,137.2,2.3,1.8,1.8867008,1.3419328,13.1207488,41.6174912,0.346624,13.7728704,129.1760128,2.2102208,1.580736
