
timer sam t,0.1401399474081998,455
norcross fred s,0,0
eustis aa vin,0,0
beckett wh,0,0
tassi albert a al,0,0
bull william t,0,0
wolfe robert bob,0,0
williamson willie  lemon theo d,0,0
keasler bobby,-0.05513294384177457,1
mclane eddie,0,0
bunker eugene f,0,0
michaeles jonathan,0,0
demoss bob,0,0
larson major emery e swede,0,0
bouch ralph,0,0
stiegman john r,0.3370715399265367,1
moore bernie h,0,0
gilliam joe w,0,0
newell marshall,0,0
schatz william j,0,0
hrovat blair,0,0
bunn kenneth,0,0
carden macky,0,0
long robby,0,0
bleamaster wilfred c,0,0
sullivan fred,0,0
byarm lp,0,0
cutchin carlisle,0,0
bicknell jr jack,0.13998482729520348,454
watkins william bill,0,0
wright brad,0,0
ahern george,0,0
best ray,0,0
murray arthur,0,0
dennehy mick,0.13998482729520348,454
reid theodore c tad,0,0
fritsch john,0,0
fitzke paul f bob,0,0
rogish tom,0,0
brady glenn,0,0
stillman george s,0,0
pohlman coach,0,0
wood charles winter,0,0
guyn j white,0,0
nichols jim,0,0
donnelly james boots,0.13982970718220716,455
loucks g dean,0,0
clark george m potsy,0,0
brewster tim,0.13998482729520348,454
mcbirnie cl,0,0
dwyer ed,0,0
moller denny,0,0
helling marvin c whitey,0,0
jones fletcher,0,0
thistlethwaite glenn f,0,0
thurber clarence h,0,0
madigan ed slip,0,0
king robert j,0,0
no coach,0,0
agocs herb,0,0
cole nate,0,0
atwood coach,0,0
elias william t bill,0.1447898820540605,1
moore william r,0,0
guy charles h,0,0
metcalf t nelson,0,0
mcmichael coach,0,0
karras george,0,0
phillips james,0,0
wagner herbert hub,0,0
prothro j thompson tommy,0.13950851869464453,464
richardson gary,0,0
fisher dwight,0,0
duncan donnie,0.13998482729520348,454
twitchell alvin g,0,0
cardo ron,0,0
whitney george s,0,0
littig victor l,0,0
erickson walter e,0,0
pyle ge,0,0
smith john l,0.13998482729520348,454
boynton lawrence william larry,0,0
stewart edward j doc,0,0
mcneill sr daryl c,0,0
money cv,0,0
smith leroy,0,0
waialae roger,0,0
brandeberry john,0,0
rodriguez pete,0,0
neale orville e,0,0
ewing fred,0,0
noland terry,0,0
mcgee eugene,0,0
marciel ron,0,0
mcneal roy,0,0
rabenhorst harry a,0,0
johnston chesley,0,0
mccollum fg buddy,0,0
hucles henry b,0,0
walker james,0,0
wallace james c jim,0,0
harper jc,-0.001963441299174779,1
gillman sid,0,0
duff jr joseph m,0,0
lindesmith orlando,0,0
hersey tom,0,0
adam joe,0,0
shanahan bill,0,0
craft tom,0.22689739863212152,1
longstreth od,0,0
henry jim,0,0
golden steve,0,0
osborne clint m,0,0
bartolomeo bob,0,0
parker harry,0,0
bitcon larry,0,0
schoellkopf harry,0,0
gilkey ll,0,0
brock stan,0,0
field joe j,0,0
stern craig,0,0
scaffe tommy c,0,0
fuller jim,0,0
stevens james a jimmy,0,0
dibblee benjamin h,0,0
harshman marv,0,0
whitten todd,0.08826175641311729,1
tudor herbert o,0,0
davenport douglas,0,0
cruickshank cam,0,0
carpenter clyde,0,0
sauthoff harry,0,0
mckay jack john,0,0
sikes jules v,0,0
hazell darrell,-0.011638285030530991,3
dockery rex,0.13998482729520348,456
sherman bob,0,0
jardine john,0.13998482729520348,454
latto bill,0,0
fowler bruce,-0.32731174420251263,1
brown don,0,0
keeler kurt c kc,0.13998482729520348,454
nelson david m,0.18210397134807815,4
lilly jesse,0,0
gorzynski rick,0,0
reap thomas m,0,0
leach mike,0.13998482729520348,454
lister john,0,0
weller robert f bob,0,0
janson william a,0,0
carpenter gene,0,0
durborow leroy,0,0
dejulius bob  allen ernest,0,0
adams hobbs,0,0
gorton frank h,0,0
grubb wayne,0.13998482729520348,454
sitton ted,0,0
tilson sumner  mcever henry,0,0
sterner mike,0,0
reid william t,0,0
nelson niles,0,0
pelch aaron,0,0
stearns howard,0,0
hafford leo,0,0
masterson bernard e bernie,0,0
cavanaugh rich,0,0
baujan harry c,0,0
stassen shannon,0,0
mannini dick,0,0
mills chuck,0.13982970718220716,457
mayock pete,0,0
rossley tom,0.13998482729520348,454
threlfall rh red,0,0
collums ken,0,0
cragg michael mike,0,0
counselman john,0,0
brooks philip phil,0.1628088585356593,2
sferro bill,0,0
amato chuck,0.13998482729520348,454
caldwell l jay,0,0
lee john p,0,0
carroll pete,0.13998482729520348,456
exendine albert a al,0,0
linden james,0,0
prince ron,0.13998482729520348,454
beechner dick,0,0
boren allen,0,0
crawford frank  murphy michael,0,0
baker gregg,0,0
welch jack,0,0
murphy ben,0,0
moore horace,0,0
hagle coach,0,0
hess harry,0,0
ahrens al,0,0
halligan james,0,0
owen hp spud,0,0
young hp,0,0
williams hw,0,0
west tommy,0.13998482729520348,454
mcfadden coach,0,0
anderson john w,0,0
myers james a jim,0.29120834838792337,1
taylor leverne h kip,0,0
perella joe,0,0
sweeley everett m,0,0
mahoney stephen,0,0
dunn james w,0,0
whedbee mel f,0,0
rucker dana,0,0
doozer jesse van,0,0
buser alfred leo al,0,0
collins jr earnest,0.440699735906968,2
bennis edward m,0,0
stafford tj,0,0
